pmid,source_format,outcome_role,study_design,study_design_llm,study_design_meta,design_disagreement,sample_size,followup,funding,missing_data_handled,strobe_cited,is_interventional_ft,intervention,intervention_intent,trial_registered,registration_id,primary_exposure,exposure_measure,exposure_estimate,exposure_ci,exposure_significant,survival_method,time_varying_covariates,multiplicity_addressed,n_clad_events,n_covariates_in_model,events_per_variable,adjustment_set,n_adjusted,protocol,model,extracted,score_indication_mix,adj_indication_mix,score_procedure,adj_procedure,score_era,adj_era,score_center_structure,adj_center_structure,score_sample_followup,adj_sample_followup,score_donor_type,adj_donor_type,score_evlp,adj_evlp,score_race_ethnicity,adj_race_ethnicity,score_cmv_dr,adj_cmv_dr,score_hla_mismatch,adj_hla_mismatch,score_pre_tx_dsa,adj_pre_tx_dsa,score_de_novo_dsa,adj_de_novo_dsa,score_induction,adj_induction,score_maintenance_is,adj_maintenance_is,score_acr,adj_acr,score_amr,adj_amr,score_pgd,adj_pgd,score_cmv_events,adj_cmv_events,score_resp_viral,adj_resp_viral,score_colonization,adj_colonization,score_gerd,adj_gerd,score_azithromycin,adj_azithromycin,score_telomere,adj_telomere,score_pre_tx_is,adj_pre_tx_is,score_antifibrotic,adj_antifibrotic,score_cni_ipv,adj_cni_ipv,score_cyp3a5,adj_cyp3a5,score_nonhla_ab,adj_nonhla_ab,score_eplet_mm,adj_eplet_mm,score_clad_definition,adj_clad_definition,score_phenotyping,adj_phenotyping,score_nrad_exclusion,adj_nrad_exclusion,score_clad_staging,adj_clad_staging,score_baseline_fev1,adj_baseline_fev1,score_competing_risk,adj_competing_risk,score_followup_censoring,adj_followup_censoring,min_set_met,n_minset,year,era,journal,publisher,country,group_key,is_multicenter_or_registry,design_meta,tier,design_adjudicated,species,clinical,class_intervention,class_intent,evaluates_intervention,study_design_ab,sample_n_ab,study_type,is_interventional,intent_adjudicated,n_adjusted_grounded,model_type,clad_method,n_covariates_clad,clad_covariates,cite_count,rcr,nih_pctl,cites_per_year
17456202,pdf,descriptor,retrospective_cohort,retrospective_cohort,,False,84.0,at least 5 years,unclear,unclear,False,False,,na,unclear,,Recipient age >60 years,OR,5.68,1.702–18.948,True,km_logrank,unclear,unclear,,6.0,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,partial,False,full,False,partial,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,full,False,full,False,partial,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,partial,False,not,False,False,3,2007,pre,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,Canada,hutcheon m|canada,False,,Elsevier,False,human,True,,na,False,retrospective_cohort,42.0,clinical_cohort,False,False,1,none,none,,,66.0,2.0971511471118323,74.9,3.47
17493527,pdf,primary,other,other,,False,20.0,21 days after transplantation,none_stated,unclear,False,True,cyclosporine A,prevent_clad,unclear,,presensitization,other,9.0±1.2 vs. 3.0±0.54,,True,other,no,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,False,2,2007,pre,Transplant immunology,Elsevier BV,Japan,shimizu n|japan,True,,Elsevier,False,animal,False,Maintenance immunosuppression,prevention,True,other,,mechanistic_translational,True,False,0,none,none,,,0.0,0.0,0.0,0.0
17524078,pdf,exclude,other,other,,False,38.0,up to 3.2 years after transplant,public_nonprofit,unclear,False,False,,na,unclear,,,,,,,none,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,partial,False,not,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,full,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,False,2,2007,pre,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,United States,wilkes ds|united states,False,,Elsevier,False,human,True,,na,False,other,,mechanistic_translational,False,False,0,none,none,,,30.0,0.7581960748118848,41.1,1.58
17565316,pdf,primary,retrospective_cohort,retrospective_cohort,,False,18.0,"median follow-up of 92 months after transplant (range, 43–112 months)",unclear,unclear,False,False,simultaneous liver–lung transplantation,prevent_clad,unclear,,simultaneous liver–lung transplantation versus isolated bilateral sequential lung transplantation,other,BO: 0/5 versus 8/13,,True,km_logrank,unclear,no,8.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,not,False,not,False,full,False,full,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,full,False,full,False,full,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,partial,False,na,False,not,False,not,False,partial,False,partial,False,not,False,partial,False,partial,False,partial,False,partial,False,False,4,2007,pre,Transplantation,Ovid Technologies (Wolters Kluwer Health),United States,sweet sc|united states,False,,WoltersKluwer,False,human,True,Transplant type / technique,prevention,True,retrospective_cohort,18.0,clinical_cohort,True,False,0,univariable_only,km_logrank,,,11.0,0.336607545740594,20.5,0.58
17613395,pdf,secondary,rct,rct,rct,False,34.0,3-year follow-up,mixed,unclear,False,True,Everolimus versus azathioprine-based immunosuppression,prevent_clad,unclear,,Everolimus versus azathioprine-based immunosuppression,other,8% vs 10% at 12 months; 50% vs 23% at 24 months,,False,none,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,not,False,full,False,partial,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,full,False,full,False,not,False,not,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,na,False,not,False,na,False,partial,False,partial,False,not,False,full,False,not,False,na,False,na,False,False,3,2007,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,Australia,kotsimbos tc|australia,True,rct,Elsevier,False,human,True,mTOR inhibitor,prevention,True,rct,34.0,mechanistic_translational,True,True,0,none,none,,,31.0,0.7050079817045168,38.8,1.63
17613397,pdf,primary,retrospective_cohort,retrospective_cohort,,False,346.0,Median follow-up was 57 months (28 to 89 months).,none_stated,no,False,False,,na,unclear,,BOS grade,HR,3.1,1.2 to 7.9,True,cox_ph,yes,yes,,2.0,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,full,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,partial,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,full,False,not,False,full,False,False,3,2007,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,Denmark,iversen m|denmark,False,,Elsevier,False,human,True,,na,False,retrospective_cohort,389.0,clinical_cohort,False,False,0,none,none,,,104.0,2.899774556799517,83.2,5.47
17613398,pdf,secondary,other,other,,False,31.0,mean observation period of 53.8 months (range 29.6 to 95.1 months),none_stated,unclear,False,False,living donor lobar lung transplantation,prevent_clad,unclear,,,,,,,none,unclear,no,7.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,partial,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,na,False,na,False,False,2,2007,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,Japan,sano y|japan,False,,Elsevier,False,human,True,,na,False,retrospective_cohort,31.0,clinical_cohort,False,False,0,none,none,,,24.0,0.882774329643465,46.1,1.26
17624136,pdf,secondary,cross_sectional,cross_sectional,,False,119.0,,none_stated,unclear,False,False,,na,unclear,,bronchiolitis obliterans syndrome,,,,,none,unclear,unclear,49.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,not,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,partial,False,partial,False,partial,False,full,False,partial,False,na,False,na,False,False,2,2007,pre,"Progress in transplantation (Aliso Viejo, Calif.)",SAGE Publications,Germany,strueber m|germany,False,,Other-paywall,False,human,True,,na,False,cross_sectional,119.0,clinical_cohort,False,False,0,none,none,,,25.0,0.7630442848572083,41.3,1.32
17767432,pdf,primary,prospective_cohort,prospective_cohort,,False,37.0,"Mean follow-up was 1540 ±1357 days (range, 35–5163 days).",none_stated,unclear,False,False,,na,unclear,,LTx before January 2000,HR,3.65,1.26–10.61,True,cox_ph,unclear,unclear,18.0,3.0,6.0,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,full,False,full,False,partial,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,partial,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,partial,False,not,False,partial,False,False,3,2007,pre,The Medical journal of Australia,AMPCo,Australia,glanville ar|australia,False,,Other-paywall,False,human,True,,na,False,prospective_cohort,37.0,clinical_cohort,False,False,1,multivariable,cox_ph,3.0,age;LTx before January 2000;sex of the donor,7.0,0.2834354321776325,17.6,0.37
17889122,pdf,exclude,other,other,,False,,,unclear,unclear,False,False,,na,unclear,,,,,,,none,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,not,False,not,False,not,False,not,False,na,False,na,False,False,0,2007,pre,Transplantation proceedings,Elsevier BV,United States,dosanjh a|united states,False,,OA,False,animal,False,,na,False,other,,methods_or_review,False,False,0,none,none,,,6.0,0.2173949536035746,13.9,0.32
17889206,pdf,descriptor,prospective_cohort,prospective_cohort,,False,79.0,,unclear,yes,False,True,Conversion from cyclosporine to tacrolimus,treat_clad,unclear,,Conversion from cyclosporine to tacrolimus,other,preconversion slope −0.44 vs postconversion slope 0.0005,,True,other,no,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,na,False,not,False,na,False,partial,False,partial,False,not,False,full,False,partial,False,na,False,na,False,False,1,2007,pre,Transplantation proceedings,Elsevier BV,Spain,santos f|spain,True,,Elsevier,False,human,True,IS minimization / conversion,treatment_established_clad,True,prospective_cohort,79.0,clinical_cohort,True,False,0,none,none,,,23.0,0.7240787055431629,39.6,1.21
17890480,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,75.0,"median follow-up time from LTX to BOS stage 2, 912 days; interquartile range [IQR], 505 to 2,181 days",none_stated,yes,False,False,,na,unclear,,FVC/SVC ratio,other,decrease of 4.4% vs an increase of 1.1%,,True,none,no,unclear,39.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,not,False,partial,False,full,False,full,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,full,False,na,False,na,False,False,0,2007,pre,Chest,Elsevier BV,Netherlands,douma wr|netherlands,False,,Elsevier,False,human,True,,na,False,cross_sectional,75.0,clinical_cohort,False,False,0,none,none,,,25.0,0.8946952486592648,46.5,1.32
17900918,pdf,descriptor,retrospective_cohort,retrospective_cohort,,False,51.0,average follow up of 5.1 1 4.7 years,none_stated,unclear,False,False,,na,unclear,,,,,,,km_logrank,unclear,na,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,not,False,not,False,False,2,2007,pre,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,Oxford University Press (OUP),Germany,strueber m|germany,False,,OA,False,human,True,,na,False,retrospective_cohort,51.0,clinical_cohort,False,False,0,none,none,,,41.0,1.198138670162861,56.6,2.16
17919620,pdf,primary,retrospective_cohort,retrospective_cohort,,False,374.0,,unclear,unclear,False,False,,na,unclear,,Grade 3 primary graft dysfunction,,,,True,km_logrank,no,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,full,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,full,False,partial,False,not,False,partial,False,partial,False,partial,False,partial,False,False,1,2007,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,United States,dahlberg ps|united states,False,,Elsevier,False,human,True,,na,False,retrospective_cohort,374.0,clinical_cohort,False,False,0,univariable_only,km_logrank,,,206.0,5.7629512351181456,93.8,10.84
17919621,pdf,primary,rct,rct,rct,False,90.0,The mean duration of observation per patient was 2.17 ± 0.82 years,industry,unclear,False,True,Tacrolimus versus cyclosporine,prevent_clad,unclear,,Tacrolimus versus cyclosporine,,,,False,km_logrank,no,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,full,False,full,False,full,False,not,False,not,False,partial,False,full,False,not,False,not,False,not,False,not,False,na,False,not,False,partial,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,partial,False,not,False,not,False,False,3,2007,pre,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,United States,trulock ep|united states,True,rct,Elsevier,False,human,True,Maintenance immunosuppression,prevention,True,rct,90.0,trial,True,False,0,univariable_only,km_logrank,,,118.0,3.795001038712674,88.4,6.21
17924993,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,22.0,,public_nonprofit,unclear,False,False,Alemtuzumab,treat_clad,unclear,,Alemtuzumab,other,,,False,km_logrank,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,full,False,full,False,not,False,not,False,partial,False,full,False,not,False,full,False,not,False,not,False,not,False,not,False,partial,False,na,False,not,False,na,False,full,False,partial,False,not,False,full,False,partial,False,not,False,partial,False,False,2,2007,pre,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,United States,palmer sm|united states,False,,OA,False,human,True,Antibody / biologic,treatment_established_clad,True,other,22.0,clinical_cohort,True,False,0,none,none,,,64.0,1.9468959244964987,72.7,3.37
